         289138062 function calls (289131433 primitive calls) in 1618.524 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1 1111.520 1111.520 1262.704 1262.704 linalg.py:110(point_descent)
        2  180.066   90.033 1618.531  809.265 main.py:1(<module>)
        1    0.000    0.000    0.006    0.006 _base.py:1(<module>)
       15    0.000    0.000    0.000    0.000 rcsetup.py:906(validate_animation_writer_path)
        1    0.000    0.000    0.020    0.020 client.py:69(<module>)
        1    0.000    0.000    0.006    0.006 __init__.py:15(<module>)
       69    0.000    0.000    0.001    0.000 linecache.py:37(getlines)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:69(_from_ctypes_scalar)
       60    0.000    0.000    0.000    0.000 function_base.py:20(_index_deprecate)
       29    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
       41    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(__init__)
      140    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
       30    0.000    0.000    0.007    0.000 __init__.py:826(__init__)
        1    0.000    0.000    0.001    0.001 argparse.py:62(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:60(<module>)
        1    0.000    0.000    0.001    0.001 utils.py:1(<module>)
       23    0.000    0.000    0.000    0.000 overrides.py:183(decorator)
       19    0.000    0.000    0.000    0.000 enum.py:63(__init__)
      212    0.000    0.000    0.000    0.000 {method 'start' of 're.Match' objects}
      151    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.010    0.010 artist.py:1(<module>)
        1    0.000    0.000    0.002    0.002 colors.py:61(<module>)
       25    0.000    0.000    0.000    0.000 pyparsing.py:4419(__init__)
       60    0.000    0.000    0.000    0.000 fromnumeric.py:70(<dictcomp>)
       60    0.000    0.000    0.000    0.000 numeric.py:2035(isscalar)
       78    0.000    0.000    0.000    0.000 _internal.py:851(<genexpr>)
        1    0.000    0.000    0.004    0.004 axis.py:3(<module>)
        1    0.000    0.000    0.000    0.000 scale.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
       98    0.000    0.000    0.000    0.000 pyparsing.py:2336(streamline)
        1    0.000    0.000    0.260    0.260 axes3d.py:11(<module>)
        1    0.000    0.000    0.000    0.000 case.py:351(TestCase)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:60(<module>)
       36    0.000    0.000    0.000    0.000 _add_newdocs.py:6825(<genexpr>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:594(_ReducedHCT_Element)
        1    0.000    0.000    0.049    0.049 contour.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _cm.py:7(<module>)
       16    0.000    0.000    0.000    0.000 pyparsing.py:2914(parseImpl)
       20    0.000    0.000    0.000    0.000 __init__.py:1930(getLogger)
       67    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.001    0.001 simpledialog.py:24(<module>)
        1    0.000    0.000    0.001    0.001 colorbar.py:20(<module>)
        1    0.000    0.000    0.012    0.012 legend.py:22(<module>)
        1    0.000    0.000    0.001    0.001 dviread.py:18(<module>)
      204    0.000    0.000    0.000    0.000 patches.py:1815(<genexpr>)
        1    0.000    0.000    0.000    0.000 _subplots.py:203(subplot_class_factory)
        1    0.000    0.000    0.000    0.000 hermite_e.py:60(<module>)
        1    0.000    0.000    0.001    0.001 ctypeslib.py:51(<module>)
        1    0.000    0.000    0.001    0.001 lzma.py:9(<module>)
       69    0.000    0.000    0.000    0.000 traceback.py:243(__init__)
       16    0.000    0.000    0.000    0.000 functools.py:476(decorating_function)
       27    0.000    0.000    0.000    0.000 posixpath.py:369(abspath)
        1    0.000    0.000    0.001    0.001 ticker.py:165(<module>)
        1    0.000    0.000    0.002    0.002 afm.py:38(<module>)
        1    0.000    0.000    0.001    0.001 encoder.py:2(<module>)
       11    0.000    0.000    0.004    0.000 pyparsing.py:1766(parseString)
       16    0.000    0.000    0.000    0.000 pyparsing.py:3853(__init__)
       11    0.000    0.000    0.000    0.000 pyparsing.py:5019(_escapeRegexRangeChars)
        1    0.000    0.000    0.002    0.002 fontconfig_pattern.py:65(__init__)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:68(<genexpr>)
       12    0.000    0.000    0.000    0.000 pathlib.py:991(__new__)
      108    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
       53    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      198    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.154    0.154 _subplots.py:1(<module>)
       45    0.000    0.000    0.000    0.000 docstring.py:44(update)
       17    0.000    0.000    0.000    0.000 cycler.py:468(cycler)
       13    0.000    0.000    0.000    0.000 pyparsing.py:4109(__str__)
       30    0.000    0.000    0.003    0.000 rcsetup.py:446(validate_font_properties)
  109/105    0.000    0.000    0.001    0.000 __init__.py:409(wrapper)
        1    0.000    0.000    0.000    0.000 mixins.py:63(NDArrayOperatorsMixin)
        5    0.000    0.000    0.000    0.000 getlimits.py:497(__init__)
       12    0.000    0.000    0.000    0.000 pathlib.py:644(_from_parts)
       34    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:98(_path_isdir)
       56    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.003    0.003 backend_bases.py:33(<module>)
     23/7    0.000    0.000    0.001    0.000 pyparsing.py:4090(streamline)
       49    0.000    0.000    0.000    0.000 pyparsing.py:522(__getitem__)
       36    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
       18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.008    0.008 __init__.py:10(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:195(_sanity_check)
        4    0.000    0.000    0.001    0.000 warnings.py:119(filterwarnings)
        1    0.000    0.000    0.001    0.001 backend_agg.py:21(<module>)
        1    0.000    0.000    0.011    0.011 pyplot.py:177(switch_backend)
        1    0.000    0.000    0.000    0.000 artist.py:69(Artist)
       51    0.000    0.000    0.000    0.000 six.py:177(_add_module)
        1    0.000    0.000    0.000    0.000 calendar.py:6(<module>)
        1    0.000    0.000    0.000    0.000 histograms.py:3(<module>)
        1    0.000    0.000    0.000    0.000 pyplot.py:2078(<listcomp>)
       89    0.000    0.000    0.000    0.000 docstring.py:98(do_copy)
        1    0.000    0.000    0.000    0.000 copy.py:49(<module>)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1642(get)
        1    0.000    0.000    0.000    0.000 dis.py:1(<module>)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:95(_add_types)
        4    0.000    0.000    0.000    0.000 enum.py:779(_create_pseudo_member_)
       28    0.000    0.000    0.000    0.000 posixpath.py:232(expanduser)
        1    0.000    0.000    0.001    0.001 pyplot.py:1782(get_plot_commands)
        6    0.000    0.000    0.000    0.000 patches.py:1815(<listcomp>)
        1    0.000    0.000    0.001    0.001 patches.py:3102(ArrowStyle)
        1    0.000    0.000    0.000    0.000 text.py:109(Text)
      148    0.000    0.000    0.000    0.000 rcsetup.py:52(func)
       25    0.000    0.000    0.000    0.000 rcsetup.py:300(<listcomp>)
       16    0.000    0.000    0.000    0.000 pyparsing.py:781(__iadd__)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
        1    0.000    0.000    0.004    0.004 dist.py:5(<module>)
       24    0.000    0.000    0.000    0.000 __init__.py:212(_acquireLock)
        1    0.000    0.000    0.000    0.000 _iotools.py:3(<module>)
        1    0.000    0.000    0.004    0.004 defmatrix.py:1(<module>)
        6    0.000    0.000    0.000    0.000 numeric.py:2656(seterr)
       19    0.000    0.000    0.000    0.000 pathlib.py:684(__str__)
       27    0.000    0.000    0.001    0.000 contextlib.py:107(__enter__)
        1    0.000    0.000    0.000    0.000 axis.py:687(Axis)
        1    0.000    0.000    0.001    0.001 transforms.py:30(<module>)
      188    0.000    0.000    0.000    0.000 pyparsing.py:2863(<genexpr>)
       44    0.000    0.000    0.000    0.000 pyparsing.py:3900(<genexpr>)
       27    0.000    0.000    0.000    0.000 pyparsing.py:4663(__init__)
       23    0.000    0.000    0.000    0.000 rcsetup.py:47(__init__)
        1    0.000    0.000    0.001    0.001 decimal.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _methods.py:5(<module>)
       44    0.000    0.000    0.000    0.000 _inspect.py:15(ismethod)
        1    0.000    0.000    0.000    0.000 figure.py:250(Figure)
        1    0.000    0.000    0.000    0.000 offsetbox.py:15(<module>)
        1    0.000    0.000    0.001    0.001 patches.py:1927(BoxStyle)
        1    0.000    0.000    0.000    0.000 path.py:21(Path)
      138    0.000    0.000    0.000    0.000 cycler.py:212(<genexpr>)
       17    0.000    0.000    0.000    0.000 cycler.py:529(_cycler)
        9    0.000    0.000    0.003    0.000 fontconfig_pattern.py:113(parse)
      122    0.000    0.000    0.000    0.000 ssl.py:129(<lambda>)
        1    0.000    0.000    0.001    0.001 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:98(PrettyPrinter)
       24    0.000    0.000    0.000    0.000 tokenize.py:143(<listcomp>)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:595(PurePath)
        1    0.000    0.000    0.001    0.001 _parser.py:30(<module>)
        1    0.000    0.000    0.011    0.011 textpath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lines.py:208(Line2D)
        1    0.000    0.000    0.029    0.029 fontconfig_pattern.py:7(<module>)
      122    0.000    0.000    0.000    0.000 ssl.py:124(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:144(<lambda>)
        1    0.000    0.000    0.007    0.007 bz2.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:187(_set_up_aliases)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:433(spec_from_loader)
       26    0.000    0.000    0.000    0.000 core.py:55(is_style_file)
       19    0.000    0.000    0.000    0.000 __init__.py:1357(_to_unmasked_float_array)
        1    0.000    0.000    0.002    0.002 subprocess.py:42(<module>)
        1    0.000    0.000    0.000    0.000 format.py:156(<module>)
        1    0.000    0.000    0.011    0.011 _datasource.py:35(<module>)
        6    0.000    0.000    0.000    0.000 numeric.py:2758(geterr)
       13    0.000    0.000    0.000    0.000 _internal.py:886(npy_ctypes_check)
       16    0.000    0.000    0.000    0.000 _string_helpers.py:72(english_capitalize)
      160    0.000    0.000    0.000    0.000 enum.py:638(<lambda>)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
       23    0.000    0.000    0.000    0.000 os.py:751(encode)
        1    0.000    0.000    0.020    0.020 core.py:12(<module>)
        1    0.000    0.000    0.003    0.003 table.py:21(<module>)
        1    0.000    0.000    0.001    0.001 csv.py:4(<module>)
        1    0.000    0.000    0.001    0.001 backend_tools.py:12(<module>)
       16    0.000    0.000    0.000    0.000 pyparsing.py:2121(__or__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:5231(<lambda>)
        1    0.000    0.000    0.006    0.006 utils.py:5(<module>)
        1    0.000    0.000    0.003    0.003 header.py:5(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:602(_get_config_or_cache_dir)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
       19    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.018    0.018 overrides.py:1(<module>)
       19    0.000    0.000    0.000    0.000 enum.py:334(__getattr__)
       80    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 commondialog.py:11(<module>)
       97    0.000    0.000    0.000    0.000 pyparsing.py:5263(<genexpr>)
        1    0.000    0.000    0.001    0.001 sysconfig.py:10(<module>)
        1    0.000    0.000    0.006    0.006 tempfile.py:24(<module>)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:1489(datetime)
       14    0.000    0.000    0.000    0.000 copyreg.py:96(_slotnames)
       29    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
    60/17    0.000    0.000    0.000    0.000 abc.py:141(__subclasscheck__)
       99    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.001    0.001 art3d.py:8(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:10(<module>)
        3    0.000    0.000    0.000    0.000 backend_bases.py:3270(export)
        1    0.000    0.000    0.000    0.000 transforms.py:244(BboxBase)
       44    0.000    0.000    0.000    0.000 six.py:105(__init__)
       16    0.000    0.000    0.000    0.000 pyparsing.py:3895(__str__)
       10    0.000    0.000    0.005    0.001 pyparsing.py:4685(__init__)
       12    0.000    0.000    0.000    0.000 rcsetup.py:68(_listify_validator)
       32    0.000    0.000    0.000    0.000 rcsetup.py:822(<genexpr>)
       18    0.000    0.000    0.000    0.000 deprecation.py:189(finalize)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
       75    0.000    0.000    0.000    0.000 signal.py:22(<lambda>)
        2    0.000    0.000    0.000    0.000 core.py:2905(_update_from)
       10    0.000    0.000    0.000    0.000 extras.py:242(getdoc)
       20    0.000    0.000    0.000    0.000 tokenize.py:107(group)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
       18    0.000    0.000    0.000    0.000 _add_newdocs.py:6784(type_aliases_gen)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:246(_set_array_types)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.copyto}
        5    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
       56    0.000    0.000    0.000    0.000 enum.py:197(<genexpr>)
        7    0.000    0.000    0.000    0.000 enum.py:809(__or__)
       27    0.000    0.000    0.000    0.000 contextlib.py:237(helper)
      144    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        2    0.000    0.000    0.000    0.000 __init__.py:18(_get_running_interactive_framework)
     20/6    0.000    0.000    0.001    0.000 pyparsing.py:4065(parseImpl)
        6    0.000    0.000    0.000    0.000 deprecation.py:54(warn_deprecated)
      122    0.000    0.000    0.000    0.000 ssl.py:134(<lambda>)
        1    0.000    0.000    0.001    0.001 fancy_getopt.py:9(<module>)
        1    0.000    0.000    0.001    0.001 difflib.py:27(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:493(StringConverter)
       13    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:5(<module>)
        2    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
       10    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       15    0.000    0.000    0.000    0.000 pyplot.py:2356(_autogen_docstring)
       74    0.000    0.000    0.000    0.000 pyparsing.py:2226(leaveWhitespace)
        1    0.000    0.000    0.000    0.000 selectors.py:5(<module>)
        8    0.000    0.000    0.000    0.000 core.py:8007(__init__)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f5895e1e400}
        1    0.000    0.000    0.000    0.000 tokenize.py:443(open)
        1    0.000    0.000    0.000    0.000 defchararray.py:1824(chararray)
        3    0.000    0.000    0.000    0.000 __init__.py:73(CFUNCTYPE)
        1    0.000    0.000    0.000    0.000 numbers.py:6(<module>)
       44    0.000    0.000    0.000    0.000 _inspect.py:28(isfunction)
       10    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.000    0.000 geo.py:1(<module>)
        1    0.000    0.000    0.001    0.001 markers.py:146(<module>)
       33    0.000    0.000    0.000    0.000 cm.py:40(_reverser)
       88    0.000    0.000    0.000    0.000 docstring.py:115(copy_dedent)
        1    0.000    0.000    0.002    0.002 decoder.py:2(<module>)
      9/3    0.000    0.000    0.000    0.000 pyparsing.py:3861(streamline)
        5    0.000    0.000    0.000    0.000 rcsetup.py:468(validate_whiskers)
       95    0.000    0.000    0.000    0.000 pyparsing.py:234(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:5(HTTPStatus)
        1    0.000    0.000    0.004    0.004 runner.py:1(<module>)
        1    0.000    0.000    0.002    0.002 string.py:65(__init__)
        4    0.000    0.000    0.001    0.000 core.py:123(doc_note)
       23    0.000    0.000    0.000    0.000 traceback.py:272(__getitem__)
       63    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
       16    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
       86    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
       29    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 scale.py:583(get_scale_docs)
       89    0.000    0.000    0.000    0.000 docstring.py:96(copy)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.003    0.003 __init__.py:97(<module>)
       66    0.000    0.000    0.000    0.000 pyparsing.py:3699(<genexpr>)
       39    0.000    0.000    0.000    0.000 inspect.py:504(_is_wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:286(Verbose)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        8    0.000    0.000    0.000    0.000 core.py:2551(_arraymethod)
       10    0.000    0.000    0.000    0.000 extras.py:238(__init__)
        9    0.000    0.000    0.000    0.000 pathlib.py:667(_format_parsed_parts)
       39    0.000    0.000    0.000    0.000 _inspect.py:43(iscode)
       86    0.000    0.000    0.000    0.000 textwrap.py:474(predicate)
       16    0.000    0.000    0.000    0.000 enum.py:359(__members__)
        9    0.000    0.000    0.000    0.000 _collections_abc.py:657(get)
        8    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        6    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        1    0.000    0.000    0.000    0.000 relativedelta.py:2(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:25(Collection)
      138    0.000    0.000    0.000    0.000 pyparsing.py:1512(postParse)
       10    0.000    0.000    0.000    0.000 rcsetup.py:221(validate_fonttype)
      122    0.000    0.000    0.000    0.000 ssl.py:139(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:149(<lambda>)
        1    0.000    0.000    0.001    0.001 charset.py:6(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:783(RcParams)
       74    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
       24    0.000    0.000    0.000    0.000 __init__.py:221(_releaseLock)
        1    0.000    0.000    0.004    0.004 traceback.py:1(<module>)
        1    0.000    0.000    0.001    0.001 linecache.py:82(updatecache)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1005(poly1d)
        1    0.000    0.000    0.000    0.000 pickle.py:372(_Pickler)
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:977(Path)
        1    0.000    0.000    0.000    0.000 datetime.py:2106(timezone)
       16    0.000    0.000    0.000    0.000 pathlib.py:281(splitroot)
       16    0.000    0.000    0.000    0.000 functools.py:445(lru_cache)
       24    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       74    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
       36    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 table.py:204(Table)
        1    0.000    0.000    0.000    0.000 mathtext.py:634(BakomaFonts)
        1    0.000    0.000    0.000    0.000 text.py:1980(Annotation)
       19    0.000    0.000    0.000    0.000 cycler.py:225(__iter__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1234(ParserElement)
       14    0.000    0.000    0.000    0.000 rcsetup.py:178(validate_axisbelow)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:132(_family)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:144(_families)
        1    0.000    0.000    0.001    0.001 message.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:6(<module>)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
       39    0.000    0.000    0.003    0.000 inspect.py:2821(from_callable)
        1    0.000    0.000    0.001    0.001 util.py:5(<module>)
       22    0.000    0.000    0.000    0.000 __init__.py:727(__init__)
       11    0.000    0.000    0.000    0.000 __init__.py:1361(debug)
        6    0.000    0.000    0.000    0.000 core.py:1144(__init__)
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
        4    0.000    0.000    0.000    0.000 function_base.py:2031(__init__)
        2    0.000    0.000    0.000    0.000 utils.py:75(__call__)
        1    0.000    0.000    0.000    0.000 _dtype.py:5(<module>)
        3    0.000    0.000    0.000    0.000 pathlib.py:1234(mkdir)
        1    0.000    0.000    0.001    0.001 result.py:1(<module>)
       10    0.000    0.000    0.000    0.000 sre_parse.py:258(getwhile)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(exec_module)
        1    0.000    0.000    0.002    0.002 gridspec.py:14(<module>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:3(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:4(<module>)
        1    0.000    0.000    0.010    0.010 legend_handler.py:25(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1569(FigureCanvasBase)
        1    0.000    0.000    0.000    0.000 _parser.py:300(__init__)
        1    0.000    0.000    0.001    0.001 texmanager.py:29(<module>)
        1    0.000    0.000    0.000    0.000 category.py:12(<module>)
       24    0.000    0.000    0.000    0.000 patches.py:1820(<genexpr>)
        1    0.000    0.000    0.001    0.001 patches.py:2645(ConnectionStyle)
       15    0.000    0.000    0.000    0.000 docstring.py:84(__call__)
        1    0.000    0.000    0.002    0.002 path.py:10(<module>)
       38    0.000    0.000    0.000    0.000 cycler.py:371(<genexpr>)
        1    0.000    0.000    0.001    0.001 cycler.py:41(<module>)
        2    0.000    0.000    0.003    0.002 _version.py:7(<module>)
     12/2    0.000    0.000    0.000    0.000 pyparsing.py:2099(makeOptionalList)
       15    0.000    0.000    0.000    0.000 rcsetup.py:291(<listcomp>)
        4    0.000    0.000    0.000    0.000 fontconfig_pattern.py:152(_property)
       61    0.000    0.000    0.000    0.000 __init__.py:1916(make_alias)
        4    0.000    0.000    0.000    0.000 version.py:307(parse)
       27    0.000    0.000    0.000    0.000 __init__.py:956(is_url)
        1    0.000    0.000    0.003    0.003 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:6265(__new__)
        1    0.000    0.000    0.000    0.000 twodim_base.py:154(eye)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        6    0.000    0.000    0.000    0.000 pathlib.py:1336(is_dir)
        3    0.000    0.000    0.000    0.000 datetime.py:1497(__new__)
        9    0.000    0.000    0.000    0.000 re.py:307(_subx)
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
       45    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.000    0.000 __init__.py:2393(Canvas)
        1    0.000    0.000    0.000    0.000 __init__.py:140(EventType)
        4    0.000    0.000    0.000    0.000 scale.py:593(<listcomp>)
        1    0.000    0.000    0.000    0.000 _common.py:1(<module>)
        1    0.000    0.000    0.006    0.006 font_manager.py:883(json_load)
       14    0.000    0.000    0.000    0.000 pyparsing.py:2958(charsAsStr)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4272(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:379(SSLContext)
        1    0.000    0.000    0.012    0.012 feedparser.py:20(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:175(compare_versions)
       11    0.000    0.000    0.000    0.000 __init__.py:1619(isEnabledFor)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
       22    0.000    0.000    0.000    0.000 __init__.py:187(_checkLevel)
        1    0.000    0.000    0.000    0.000 _polybase.py:8(<module>)
       14    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
        4    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
       35    0.000    0.000    0.000    0.000 datetime.py:379(_check_int_field)
        5    0.000    0.000    0.000    0.000 datetime.py:409(_check_time_fields)
       50    0.000    0.000    0.000    0.000 enum.py:602(name)
        6    0.000    0.000    0.000    0.000 warnings.py:154(simplefilter)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:740(create_module)
        9    0.000    0.000    0.000    0.000 {built-in method builtins.round}
       31    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.010    0.010 backend_tkagg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 colorbar.py:306(ColorbarBase)
        1    0.000    0.000    0.001    0.001 _layoutbox.py:16(<module>)
       11    0.000    0.000    0.000    0.000 legend_handler.py:57(__init__)
        1    0.000    0.000    0.000    0.000 win.py:8(<module>)
       58    0.000    0.000    0.000    0.000 pyparsing.py:569(__bool__)
        4    0.000    0.000    0.000    0.000 ssl.py:356(__new__)
        1    0.000    0.000    0.000    0.000 subprocess.py:602(Popen)
        1    0.000    0.000    0.000    0.000 __init__.py:578(_get_xdg_config_dir)
        8    0.000    0.000    0.001    0.000 hashlib.py:73(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 decorators.py:15(<module>)
        1    0.000    0.000    0.002    0.002 string.py:15(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2775(__new__)
        8    0.000    0.000    0.000    0.000 core.py:8012(getdoc)
        1    0.000    0.000    0.000    0.000 polyutils.py:45(<module>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2118(Chebyshev)
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
        1    0.000    0.000    0.000    0.000 struct.py:3(<module>)
        9    0.000    0.000    0.000    0.000 pathlib.py:694(__fspath__)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 datetime.py:454(timedelta)
        8    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
       39    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 __init__.py:3076(Text)
        1    0.000    0.000    0.000    0.000 __init__.py:1754(Wm)
        1    0.000    0.000    0.000    0.000 __init__.py:2859(Menu)
        1    0.000    0.000    0.000    0.000 patches.py:19(Patch)
        5    0.000    0.000    0.000    0.000 six.py:91(__get__)
        5    0.000    0.000    0.000    0.000 rcsetup.py:312(__call__)
        8    0.000    0.000    0.000    0.000 fontconfig_pattern.py:138(_name)
       42    0.000    0.000    0.000    0.000 pyparsing.py:617(haskeys)
        1    0.000    0.000    0.000    0.000 gzip.py:4(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:784(SSLSocket)
        1    0.000    0.000    0.000    0.000 message.py:105(Message)
        1    0.000    0.000    0.000    0.000 errors.py:5(<module>)
        1    0.000    0.000    0.010    0.010 _policybase.py:4(<module>)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:567(Barrier)
        1    0.000    0.000    0.003    0.003 linecache.py:6(<module>)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
